 Time, Altitude (m), Tracksoar Altitude, Tracksoar Latitude, Tracksoar Longitude, ThermoCouple Internal Temp (C), ThermoCouple Temp (C), Altimeter Temp (C),,,Distance (km),,,time elapsed,,"launch-1405, burst-5756, land-6781",
 10:07:57,23203.28,21598.4,37.73,-120.95,-8.13,4.5,2.44,0.000232756,0.030513857,194.4037833, 10:07:57,10:07:57,2:02:58,7378,,7.75
 10:07:58,23209.11,21598.4,37.73,-120.95,-8.13,3.75,2.44,0.000232756,0.030513857,194.4037833, 10:07:58,10:07:58,2:02:59,7379,,5.83
 10:08:00,23214.94,21598.4,37.73,-120.95,-8.13,3.75,2.44,0.000232756,0.030513857,194.4037833, 10:08:00,10:08:00,2:03:01,7381,,5.83
 10:08:02,23226.61,21598.4,37.73,-120.95,-8.13,-11.75,2.44,0.000232756,0.030513857,194.4037833, 10:08:02,10:08:02,2:03:03,7383,,11.67
 10:08:03,23232.45,21598.4,37.73,-120.95,-8.19,8.75,2.44,0.000232756,0.030513857,194.4037833, 10:08:03,10:08:03,2:03:04,7384,,5.84
 10:08:05,23246.13,21598.4,37.73,-120.95,-8.19,6.5,2.43,0.000232756,0.030513857,194.4037833, 10:08:05,10:08:05,2:03:06,7386,,13.68
 10:08:06,23253.94,21598.4,37.73,-120.95,-8.19,6.75,2.44,0.000232756,0.030513857,194.4037833, 10:08:06,10:08:06,2:03:07,7387,,7.81
 10:08:08,23269.61,21598.4,37.73,-120.95,-8.19,6.5,2.43,0.000232756,0.030513857,194.4037833, 10:08:08,10:08:08,2:03:09,7389,,15.67
 10:08:10,23273.54,21598.4,37.73,-120.95,-8.19,8.5,2.43,0.000232756,0.030513857,194.4037833, 10:08:10,10:08:10,2:03:11,7391,,3.93
 10:08:11,23283.36,21598.4,37.73,-120.95,-8.19,10,2.43,0.000232756,0.030513857,194.4037833, 10:08:11,10:08:11,2:03:12,7392,,9.82
 10:08:13,23295.17,21598.4,37.73,-120.95,-8.19,8,2.43,0.000232756,0.030513857,194.4037833, 10:08:13,10:08:13,2:03:14,7394,,11.81
 10:08:15,23306.99,21598.4,37.73,-120.95,-8.19,7.5,2.43,0.000232756,0.030513857,194.4037833, 10:08:15,10:08:15,2:03:16,7396,,11.82
 10:08:16,23310.94,21598.4,37.73,-120.95,-8.13,7,2.43,0.000232756,0.030513857,194.4037833, 10:08:16,10:08:16,2:03:17,7397,,3.95
 10:08:18,23326.77,21598.4,37.73,-120.95,-8.13,6.75,2.43,0.000232756,0.030513857,194.4037833, 10:08:18,10:08:18,2:03:19,7399,,15.83
 10:08:20,23332.7,21598.4,37.73,-120.95,-8.13,7,2.43,0.000232756,0.030513857,194.4037833, 10:08:20,10:08:20,2:03:21,7401,,5.93
 10:08:21,23340.64,21598.4,37.73,-120.95,-8.19,8.25,2.43,0.000232756,0.030513857,194.4037833, 10:08:21,10:08:21,2:03:22,7402,,7.94
 10:08:23,23346.59,21598.4,37.73,-120.95,-8.19,9.25,2.43,0.000232756,0.030513857,194.4037833, 10:08:23,10:08:23,2:03:24,7404,,5.95
 10:08:24,23352.54,21598.4,37.73,-120.95,-8.13,7,2.43,0.000232756,0.030513857,194.4037833, 10:08:24,10:08:24,2:03:25,7405,,5.95
 10:08:26,23364.49,21598.4,37.73,-120.95,-8.13,8.25,2.43,0.000232756,0.030513857,194.4037833, 10:08:26,10:08:26,2:03:27,7407,,11.95
 10:08:28,23378.45,21598.4,37.73,-120.95,-8.13,10.25,2.43,0.000232756,0.030513857,194.4037833, 10:08:28,10:08:28,2:03:29,7409,,13.96
 10:08:29,23382.43,21598.4,37.73,-120.95,-8.19,8.25,2.43,0.000232756,0.030513857,194.4037833, 10:08:29,10:08:29,2:03:30,7410,,3.98
 10:08:31,23394.42,21598.4,37.73,-120.95,-8.19,8,2.43,0.000232756,0.030513857,194.4037833, 10:08:31,10:08:31,2:03:32,7412,,11.99
 10:08:33,23406.45,21598.4,37.73,-120.95,-8.19,7,2.42,0.000232756,0.030513857,194.4037833, 10:08:33,10:08:33,2:03:34,7414,,12.03
 10:08:34,23408.45,21598.4,37.73,-120.95,-8.13,7,2.42,0.000232756,0.030513857,194.4037833, 10:08:34,10:08:34,2:03:35,7415,,2
 10:08:36,23422.5,21598.4,37.73,-120.95,-8.13,9,2.42,0.000232756,0.030513857,194.4037833, 10:08:36,10:08:36,2:03:37,7417,,14.05
 10:08:37,23430.54,21598.4,37.73,-120.95,-8.19,9.5,2.42,0.000232756,0.030513857,194.4037833, 10:08:37,10:08:37,2:03:38,7418,,8.04
 10:08:39,23444.64,21598.4,37.73,-120.95,-8.19,6.5,2.42,0.000232756,0.030513857,194.4037833, 10:08:39,10:08:39,2:03:40,7420,,14.1
 10:08:41,23450.7,21598.4,37.73,-120.95,-8.13,5.75,2.42,0.000232756,0.030513857,194.4037833, 10:08:41,10:08:41,2:03:42,7422,,6.06
 10:08:42,23462.83,21598.4,37.73,-120.95,-8.13,4.25,2.42,0.000232756,0.030513857,194.4037833, 10:08:42,10:08:42,2:03:43,7423,,12.13
 10:08:44,23470.93,21598.4,37.73,-120.95,-8.19,3.5,2.42,0.000232756,0.030513857,194.4037833, 10:08:44,10:08:44,2:03:45,7425,,8.1
 10:08:46,23468.9,21598.4,37.73,-120.95,-8.19,4.25,2.42,0.000232756,0.030513857,194.4037833, 10:08:46,10:08:46,2:03:47,7427,,-2.03
 10:08:47,23489.18,21598.4,37.73,-120.95,-8.13,6.75,2.42,0.000232756,0.030513857,194.4037833, 10:08:47,10:08:47,2:03:48,7428,,20.28
 10:08:49,23497.31,21598.4,37.73,-120.95,-8.19,6.75,2.41,0.000232756,0.030513857,194.4037833, 10:08:49,10:08:49,2:03:50,7430,,8.13
 10:08:51,23507.49,21598.4,37.73,-120.95,-8.13,3.75,2.41,0.000232756,0.030513857,194.4037833, 10:08:51,10:08:51,2:03:52,7432,,10.18
 10:08:52,23515.66,21598.4,37.73,-120.95,-8.19,2.75,2.41,0.000232756,0.030513857,194.4037833, 10:08:52,10:08:52,2:03:53,7433,,8.17
 10:08:54,23525.85,21598.4,37.73,-120.95,-8.13,2.5,2.41,0.000232756,0.030513857,194.4037833, 10:08:54,10:08:54,2:03:55,7435,,10.19
 10:08:55,23536.09,21598.4,37.73,-120.95,-8.13,2.25,2.41,0.000232756,0.030513857,194.4037833, 10:08:55,10:08:55,2:03:56,7436,,10.24
 10:08:57,23552.47,21598.4,37.73,-120.95,-8.19,2.25,2.41,0.000232756,0.030513857,194.4037833, 10:08:57,10:08:57,2:03:58,7438,,16.38
 10:08:59,23562.74,21598.4,37.73,-120.95,-8.13,3,2.41,0.000232756,0.030513857,194.4037833, 10:08:59,10:08:59,2:04:00,7440,,10.27
 10:09:00,23575.09,21598.4,37.73,-120.95,-8.19,3,2.41,0.000232756,0.030513857,194.4037833, 10:09:00,10:09:00,2:04:01,7441,,12.35
 10:09:02,23581.27,21598.4,37.73,-120.95,-8.13,-12.5,2.41,0.000232756,0.030513857,194.4037833, 10:09:02,10:09:02,2:04:03,7443,,6.18
 10:09:04,23591.58,21598.4,37.73,-120.95,-8.13,7.25,2.41,0.000232756,0.030513857,194.4037833, 10:09:04,10:09:04,2:04:05,7445,,10.31
 10:09:05,23606.06,21598.4,37.73,-120.95,-8.19,6.25,2.41,0.000232756,0.030513857,194.4037833, 10:09:05,10:09:05,2:04:06,7446,,14.48
 10:09:07,23616.42,21598.4,37.73,-120.95,-8.13,6,2.41,0.000232756,0.030513857,194.4037833, 10:09:07,10:09:07,2:04:08,7448,,10.36
 10:09:09,23628.88,21598.4,37.73,-120.95,-8.19,5.5,2.41,0.00022863,0.030242205,192.6730904, 10:09:09,10:09:09,2:04:10,7450,,12.46
 10:09:10,23635.12,21598.4,37.73,-120.95,-8.19,5.5,2.41,0.00022863,0.030242205,192.6730904, 10:09:10,10:09:10,2:04:11,7451,,6.24
 10:09:12,23647.6,21598.4,37.73,-120.95,-8.19,5.5,2.41,0.00022863,0.030242205,192.6730904, 10:09:12,10:09:12,2:04:13,7453,,12.48
 10:09:13,23658.02,21598.4,37.73,-120.95,-8.19,4.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:13,10:09:13,2:04:14,7454,,10.42
 10:09:15,23668.46,21598.4,37.73,-120.95,-8.13,7,2.41,0.00022863,0.030242205,192.6730904, 10:09:15,10:09:15,2:04:16,7456,,10.44
 10:09:17,23672.64,21598.4,37.73,-120.95,-8.19,8.5,2.41,0.00022863,0.030242205,192.6730904, 10:09:17,10:09:17,2:04:18,7458,,4.18
 10:09:18,23683.12,21598.4,37.73,-120.95,-8.13,9.5,2.41,0.00022863,0.030242205,192.6730904, 10:09:18,10:09:18,2:04:19,7459,,10.48
 10:09:20,23697.8,21598.4,37.73,-120.95,-8.19,7.25,2.4,0.00022863,0.030242205,192.6730904, 10:09:20,10:09:20,2:04:21,7461,,14.68
 10:09:22,23712.51,21598.4,37.73,-120.95,-8.19,7.25,2.4,0.00022863,0.030242205,192.6730904, 10:09:22,10:09:22,2:04:23,7463,,14.71
 10:09:23,23716.72,21598.4,37.73,-120.95,-8.19,7,2.4,0.00022863,0.030242205,192.6730904, 10:09:23,10:09:23,2:04:24,7464,,4.21
 10:09:25,23718.84,21598.4,37.73,-120.95,-8.13,7,2.4,0.00022863,0.030242205,192.6730904, 10:09:25,10:09:25,2:04:26,7466,,2.12
 10:09:26,23739.95,21598.4,37.73,-120.95,-8.19,7,2.4,0.00022863,0.030242205,192.6730904, 10:09:26,10:09:26,2:04:27,7467,,21.11
 10:09:28,23744.17,21598.4,37.73,-120.95,-8.13,6.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:28,10:09:28,2:04:29,7469,,4.22
 10:09:30,23752.64,21598.4,37.73,-120.95,-8.13,5.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:30,10:09:30,2:04:31,7471,,8.47
 10:09:31,23763.26,21598.4,37.73,-120.95,-8.13,5.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:31,10:09:31,2:04:32,7472,,10.62
 10:09:33,23771.74,21598.4,37.73,-120.95,-8.13,5,2.4,0.00022863,0.030242205,192.6730904, 10:09:33,10:09:33,2:04:34,7474,,8.48
 10:09:35,23788.77,21598.4,37.73,-120.95,-8.13,6.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:35,10:09:35,2:04:36,7476,,17.03
 10:09:36,23797.3,21598.4,37.73,-120.95,-8.13,7.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:36,10:09:36,2:04:37,7477,,8.53
 10:09:38,23810.1,21598.4,37.73,-120.95,-8.13,6,2.4,0.00022863,0.030242205,192.6730904, 10:09:38,10:09:38,2:04:39,7479,,12.8
 10:09:40,23816.53,21598.4,37.73,-120.95,-8.13,4.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:40,10:09:40,2:04:41,7481,,6.43
 10:09:41,23831.53,21598.4,37.73,-120.95,-8.13,4,2.4,0.00022863,0.030242205,192.6730904, 10:09:41,10:09:41,2:04:42,7482,,15
 10:09:43,23840.12,21598.4,37.73,-120.95,-8.19,4,2.4,0.00022863,0.030242205,192.6730904, 10:09:43,10:09:43,2:04:44,7484,,8.59
 10:09:44,23844.42,21598.4,37.73,-120.95,-8.13,2.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:44,10:09:44,2:04:45,7485,,4.3
 10:09:46,23853.03,21598.4,37.73,-120.95,-8.13,5.25,2.4,0.00022863,0.030242205,192.6730904, 10:09:46,10:09:46,2:04:47,7487,,8.61
 10:09:48,23868.12,21598.4,37.73,-120.95,-8.19,6.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:48,10:09:48,2:04:49,7489,,15.09
 10:09:49,23872.42,21598.4,37.73,-120.95,-8.13,3.5,2.4,0.00022863,0.030242205,192.6730904, 10:09:49,10:09:49,2:04:50,7490,,4.3
 10:09:51,23883.24,21598.4,37.73,-120.95,-8.13,2.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:51,10:09:51,2:04:52,7492,,10.82
 10:09:53,23891.89,21598.4,37.73,-120.95,-8.13,1.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:53,10:09:53,2:04:54,7494,,8.65
 10:09:54,23904.92,21598.4,37.73,-120.95,-8.19,0.75,2.4,0.00022863,0.030242205,192.6730904, 10:09:54,10:09:54,2:04:55,7495,,13.03
 10:09:56,23915.77,21598.4,37.73,-120.95,-8.13,0.25,2.39,0.00022863,0.030242205,192.6730904, 10:09:56,10:09:56,2:04:57,7497,,10.85
 10:09:57,23928.83,21598.4,37.73,-120.95,-8.13,0.25,2.4,0.00022863,0.030242205,192.6730904, 10:09:57,10:09:57,2:04:58,7498,,13.06
 10:09:59,23941.93,21598.4,37.73,-120.95,-8.13,0.75,2.39,0.00022863,0.030242205,192.6730904, 10:09:59,10:09:59,2:05:00,7500,,13.1
 10:10:01,23946.29,21598.4,37.73,-120.95,-8.13,0.5,2.4,0.00022863,0.030242205,192.6730904, 10:10:01,10:10:01,2:05:02,7502,,4.36
 10:10:02,23952.85,21598.4,37.73,-120.95,-8.06,-13.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:02,10:10:02,2:05:03,7503,,6.56
 10:10:04,23965.99,21598.4,37.73,-120.95,-8.13,6.5,2.39,0.00022863,0.030242205,192.6730904, 10:10:04,10:10:04,2:05:05,7505,,13.14
 10:10:06,23979.16,21598.4,37.73,-120.95,-8.13,3.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:06,10:10:06,2:05:07,7507,,13.17
 10:10:07,23983.55,21598.4,37.73,-120.95,-8.06,3.5,2.39,0.00022863,0.030242205,192.6730904, 10:10:07,10:10:07,2:05:08,7508,,4.39
 10:10:09,23996.75,21598.4,37.73,-120.95,-8.13,2.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:09,10:10:09,2:05:10,7510,,13.2
 10:10:11,24005.57,21598.4,37.73,-120.95,-8.13,2.5,2.39,0.00022863,0.030242205,192.6730904, 10:10:11,10:10:11,2:05:12,7512,,8.82
 10:10:12,24012.19,21598.4,37.73,-120.95,-8.13,5.25,2.39,0.00022863,0.030242205,192.6730904, 10:10:12,10:10:12,2:05:13,7513,,6.62
 10:10:14,24021.04,21598.4,37.73,-120.95,-8.13,7,2.39,0.00022863,0.030242205,192.6730904, 10:10:14,10:10:14,2:05:15,7515,,8.85
 10:10:15,24032.1,21598.4,37.73,-120.95,-8.13,4.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:15,10:10:15,2:05:16,7516,,11.06
 10:10:17,24036.53,21598.4,37.73,-120.95,-8.13,3.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:17,10:10:17,2:05:18,7518,,4.43
 10:10:19,24056.52,21598.4,37.73,-120.95,-8.13,2.25,2.39,0.00022863,0.030242205,192.6730904, 10:10:19,10:10:19,2:05:20,7520,,19.99
 10:10:20,24067.64,21598.4,37.73,-120.95,-8.13,1.75,2.39,0.00022863,0.030242205,192.6730904, 10:10:20,10:10:20,2:05:21,7521,,11.12
 10:10:22,24074.33,21598.4,37.73,-120.95,-8.13,0.25,2.39,0.00022863,0.030242205,192.6730904, 10:10:22,10:10:22,2:05:23,7523,,6.69
 10:10:24,24083.25,21598.4,37.73,-120.95,-8.13,-0.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:24,10:10:24,2:05:25,7525,,8.92
 10:10:25,24092.19,21598.4,37.73,-120.95,-8.13,-0.25,2.39,0.00022863,0.030242205,192.6730904, 10:10:25,10:10:25,2:05:26,7526,,8.94
 10:10:27,24096.68,21598.4,37.73,-120.95,-8.13,-1,2.39,0.00022863,0.030242205,192.6730904, 10:10:27,10:10:27,2:05:28,7528,,4.49
 10:10:29,24112.37,21598.4,37.73,-120.95,-8.06,1,2.39,0.00022863,0.030242205,192.6730904, 10:10:29,10:10:29,2:05:30,7530,,15.69
 10:10:30,24125.84,21598.4,37.73,-120.95,-8.13,3.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:30,10:10:30,2:05:31,7531,,13.47
 10:10:32,24132.58,21598.4,37.73,-120.95,-8.13,3.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:32,10:10:32,2:05:33,7533,,6.74
 10:10:33,24143.84,21598.4,37.73,-120.95,-8.13,2.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:33,10:10:33,2:05:34,7534,,11.26
 10:10:35,24150.62,21598.4,37.73,-120.95,-8.06,1.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:35,10:10:35,2:05:36,7536,,6.78
 10:10:37,24159.67,21598.4,37.73,-120.95,-8.06,0,2.38,0.00022863,0.030242205,192.6730904, 10:10:37,10:10:37,2:05:38,7538,,9.05
 10:10:38,24180.04,21598.4,37.73,-120.95,-8.06,2.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:38,10:10:38,2:05:39,7539,,20.37
 10:10:40,24191.39,21598.4,37.73,-120.95,-8.13,3.75,2.38,0.00022863,0.030242205,192.6730904, 10:10:40,10:10:40,2:05:41,7541,,11.35
 10:10:42,24198.21,21598.4,37.73,-120.95,-8.06,1,2.38,0.00022863,0.030242205,192.6730904, 10:10:42,10:10:42,2:05:43,7543,,6.82
 10:10:43,24200.48,21598.4,37.73,-120.95,-8.13,-0.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:43,10:10:43,2:05:44,7544,,2.27
 10:10:45,24205.03,21598.4,37.73,-120.95,-8.06,-1.75,2.38,0.00022863,0.030242205,192.6730904, 10:10:45,10:10:45,2:05:46,7546,,4.55
 10:10:46,24214.16,21598.4,37.73,-120.95,-8.13,-3.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:46,10:10:46,2:05:47,7547,,9.13
 10:10:48,24223.28,21598.4,37.73,-120.95,-8.13,-3.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:48,10:10:48,2:05:49,7549,,9.12
 10:10:50,24237,21598.4,37.73,-120.95,-8.06,-4.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:50,10:10:50,2:05:51,7551,,13.72
 10:10:51,24241.58,21598.4,37.73,-120.95,-8.06,-3.5,2.38,0.00022863,0.030242205,192.6730904, 10:10:51,10:10:51,2:05:52,7552,,4.58
 10:10:53,24255.32,21598.4,37.73,-120.95,-8.06,-4.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:53,10:10:53,2:05:54,7554,,13.74
 10:10:55,24257.63,21598.4,37.73,-120.95,-8.13,0,2.38,0.00022863,0.030242205,192.6730904, 10:10:55,10:10:55,2:05:56,7556,,2.31
 10:10:56,24278.34,21598.4,37.73,-120.95,-8.06,2.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:56,10:10:56,2:05:57,7557,,20.71
 10:10:58,24285.25,21598.4,37.73,-120.95,-8.06,1.25,2.38,0.00022863,0.030242205,192.6730904, 10:10:58,10:10:58,2:05:59,7559,,6.91
 10:11:00,24299.09,21598.4,37.73,-120.95,-8.06,2,2.38,0.00022863,0.030242205,192.6730904, 10:11:00,10:11:00,2:06:01,7561,,13.84
 10:11:01,24308.35,23400,37.73,-120.95,-8,-17.75,2.38,0.00022863,0.030242205,192.6730904, 10:11:01,10:11:01,2:06:02,7562,,9.26
 10:11:03,24319.95,23400,37.73,-120.95,-8.06,0.5,2.38,0.00022863,0.030242205,192.6730904, 10:11:03,10:11:03,2:06:04,7564,,11.6
 10:11:04,24322.25,23400,37.73,-120.95,-8.06,3.5,2.38,0.00022863,0.030242205,192.6730904, 10:11:04,10:11:04,2:06:05,7565,,2.3
 10:11:06,24329.22,23400,37.73,-120.95,-8.06,4.75,2.38,0.00022863,0.030242205,192.6730904, 10:11:06,10:11:06,2:06:07,7567,,6.97
 10:11:08,24345.49,23400,37.73,-120.95,-8.06,4.75,2.38,0.00022863,0.030242205,192.6730904, 10:11:08,10:11:08,2:06:09,7569,,16.27
 10:11:09,24357.16,23400,37.73,-120.95,-8.06,5,2.38,0.00022863,0.030242205,192.6730904, 10:11:09,10:11:09,2:06:10,7570,,11.67
 10:11:11,24364.17,23400,37.73,-120.95,-8.06,4.75,2.38,0.00022863,0.030242205,192.6730904, 10:11:11,10:11:11,2:06:12,7572,,7.01
 10:11:13,24371.15,23400,37.73,-120.95,-8.06,3.5,2.38,0.00022863,0.030242205,192.6730904, 10:11:13,10:11:13,2:06:14,7574,,6.98
 10:11:14,24375.84,23400,37.73,-120.95,-8.06,5.5,2.38,0.00022863,0.030242205,192.6730904, 10:11:14,10:11:14,2:06:15,7575,,4.69
 10:11:16,24389.89,23400,37.73,-120.95,-8.06,6.25,2.38,0.000224543,0.029970629,190.9428757, 10:11:16,10:11:16,2:06:17,7577,,14.05
 10:11:17,24396.94,23400,37.73,-120.95,-8.06,3.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:17,10:11:17,2:06:18,7578,,7.05
 10:11:19,24403.99,23400,37.73,-120.95,-8.06,3.25,2.38,0.000224543,0.029970629,190.9428757, 10:11:19,10:11:19,2:06:20,7580,,7.05
 10:11:21,24415.76,23400,37.73,-120.95,-8.06,4,2.38,0.000224543,0.029970629,190.9428757, 10:11:21,10:11:21,2:06:22,7582,,11.77
 10:11:22,24427.54,23400,37.73,-120.95,-8.06,3,2.37,0.000224543,0.029970629,190.9428757, 10:11:22,10:11:22,2:06:23,7583,,11.78
 10:11:24,24444.08,23400,37.73,-120.95,-8.06,1.25,2.38,0.000224543,0.029970629,190.9428757, 10:11:24,10:11:24,2:06:25,7585,,16.54
 10:11:26,24451.17,23400,37.73,-120.95,-8.06,0.25,2.38,0.000224543,0.029970629,190.9428757, 10:11:26,10:11:26,2:06:27,7587,,7.09
 10:11:27,24455.9,23400,37.73,-120.95,-8.06,-0.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:27,10:11:27,2:06:28,7588,,4.73
 10:11:29,24460.65,23400,37.73,-120.95,-8.06,-1.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:29,10:11:29,2:06:30,7590,,4.75
 10:11:31,24467.77,23400,37.73,-120.95,-8.06,-0.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:31,10:11:31,2:06:32,7592,,7.12
 10:11:32,24482.03,23400,37.73,-120.95,-8.06,-1.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:32,10:11:32,2:06:33,7593,,14.26
 10:11:34,24489.17,23400,37.73,-120.95,-8.06,-1,2.38,0.000224543,0.029970629,190.9428757, 10:11:34,10:11:34,2:06:35,7595,,7.14
 10:11:35,24501.1,23400,37.73,-120.95,-8.06,1.75,2.38,0.000224543,0.029970629,190.9428757, 10:11:35,10:11:35,2:06:36,7596,,11.93
 10:11:37,24515.44,23400,37.73,-120.95,-8,2.25,2.37,0.000224543,0.029970629,190.9428757, 10:11:37,10:11:37,2:06:38,7598,,14.34
 10:11:39,24522.63,23400,37.73,-120.95,-8.06,1.25,2.37,0.000224543,0.029970629,190.9428757, 10:11:39,10:11:39,2:06:40,7600,,7.19
 10:11:40,24527.42,23400,37.73,-120.95,-8.06,1,2.37,0.000224543,0.029970629,190.9428757, 10:11:40,10:11:40,2:06:41,7601,,4.79
 10:11:42,24537.02,23400,37.73,-120.95,-8.06,1.25,2.37,0.000224543,0.029970629,190.9428757, 10:11:42,10:11:42,2:06:43,7603,,9.6
 10:11:44,24546.62,23400,37.73,-120.95,-8.06,0.5,2.38,0.000224543,0.029970629,190.9428757, 10:11:44,10:11:44,2:06:45,7605,,9.6
 10:11:45,24553.83,23400,37.73,-120.95,-8.06,1.25,2.37,0.000224543,0.029970629,190.9428757, 10:11:45,10:11:45,2:06:46,7606,,7.21
 10:11:47,24563.46,23400,37.73,-120.95,-8,3.5,2.37,0.000224543,0.029970629,190.9428757, 10:11:47,10:11:47,2:06:48,7608,,9.63
 10:11:49,24577.96,23400,37.73,-120.95,-8.06,2.5,2.37,0.000224543,0.029970629,190.9428757, 10:11:49,10:11:49,2:06:50,7610,,14.5
 10:11:50,24582.78,23400,37.73,-120.95,-8,1.75,2.37,0.000224543,0.029970629,190.9428757, 10:11:50,10:11:50,2:06:51,7611,,4.82
 10:11:52,24599.73,23400,37.73,-120.95,-8.06,2,2.37,0.000224543,0.029970629,190.9428757, 10:11:52,10:11:52,2:06:53,7613,,16.95
 10:11:53,24614.3,23400,37.73,-120.95,-8.06,1.75,2.37,0.000224543,0.029970629,190.9428757, 10:11:53,10:11:53,2:06:54,7614,,14.57
 10:11:55,24616.73,23400,37.73,-120.95,-8,2.5,2.37,0.000224543,0.029970629,190.9428757, 10:11:55,10:11:55,2:06:56,7616,,2.43
 10:11:57,24624.02,23400,37.73,-120.95,-8,4,2.37,0.000224543,0.029970629,190.9428757, 10:11:57,10:11:57,2:06:58,7618,,7.29
 10:11:58,24633.77,23400,37.73,-120.95,-8,5,2.37,0.000224543,0.029970629,190.9428757, 10:11:58,10:11:58,2:06:59,7619,,9.75
 10:12:00,24641.1,23400,37.73,-120.95,-8,3.25,2.37,0.000224543,0.029970629,190.9428757, 10:12:00,10:12:00,2:07:01,7621,,7.33
 10:12:02,24650.86,23699.4,37.73,-120.95,-8,-15.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:02,10:12:02,2:07:03,7623,,9.76
 10:12:03,24660.64,23699.4,37.73,-120.95,-8,2.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:03,10:12:03,2:07:04,7624,,9.78
 10:12:05,24665.54,23699.4,37.73,-120.95,-8,1.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:05,10:12:05,2:07:06,7626,,4.9
 10:12:06,24670.46,23699.4,37.73,-120.95,-8,1,2.37,0.000224543,0.029970629,190.9428757, 10:12:06,10:12:06,2:07:07,7627,,4.92
 10:12:08,24682.71,23699.4,37.73,-120.95,-8,0.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:08,10:12:08,2:07:09,7629,,12.25
 10:12:10,24702.41,23699.4,37.73,-120.95,-8,0.25,2.37,0.000224543,0.029970629,190.9428757, 10:12:10,10:12:10,2:07:11,7631,,19.7
 10:12:11,24707.34,23699.4,37.73,-120.95,-8,2.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:11,10:12:11,2:07:12,7632,,4.93
 10:12:13,24729.57,23699.4,37.73,-120.95,-8,3.5,2.37,0.000224543,0.029970629,190.9428757, 10:12:13,10:12:13,2:07:14,7634,,22.23
 10:12:15,24741.96,23699.4,37.73,-120.95,-8,2,2.37,0.000224543,0.029970629,190.9428757, 10:12:15,10:12:15,2:07:16,7636,,12.39
 10:12:16,24744.45,23699.4,37.73,-120.95,-8,1.5,2.37,0.000224543,0.029970629,190.9428757, 10:12:16,10:12:16,2:07:17,7637,,2.49
 10:12:18,24751.89,23699.4,37.73,-120.95,-8,1,2.37,0.000224543,0.029970629,190.9428757, 10:12:18,10:12:18,2:07:19,7639,,7.44
 10:12:20,24766.8,23699.4,37.73,-120.95,-8,0,2.37,0.000224543,0.029970629,190.9428757, 10:12:20,10:12:20,2:07:21,7641,,14.91
 10:12:21,24764.33,23699.4,37.73,-120.95,-8,1.5,2.37,0.000224543,0.029970629,190.9428757, 10:12:21,10:12:21,2:07:22,7642,,-2.47
 10:12:23,24779.27,23699.4,37.73,-120.95,-8,2,2.37,0.000224543,0.029970629,190.9428757, 10:12:23,10:12:23,2:07:24,7644,,14.94
 10:12:24,24786.76,23699.4,37.73,-120.95,-8,2.75,2.37,0.000224543,0.029970629,190.9428757, 10:12:24,10:12:24,2:07:25,7645,,7.49
 10:12:26,24804.28,23699.4,37.73,-120.95,-8,2,2.38,0.000224543,0.029970629,190.9428757, 10:12:26,10:12:26,2:07:27,7647,,17.52
 10:12:28,24809.29,23699.4,37.73,-120.95,-8,0.25,2.38,0.000224543,0.029970629,190.9428757, 10:12:28,10:12:28,2:07:29,7649,,5.01
